Cueanexo,departamento_id,SNU,SNU - INET,Secundario - INET,Nivel inicial - Jardín maternal,Nivel inicial - Jardín de infantes,Primario,Secundario
60025602,6357,0,0,0,0,0,0,0
60025603,6357,0,0,0,0,0,0,0
60025700,6357,0,0,1,0,0,0,1
60025800,6357,0,0,0,0,1,1,0
60025900,6357,0,0,0,0,0,1,0
60026100,6357,0,0,0,1,1,0,0
60026200,6357,0,0,0,0,0,1,0
60026300,6357,0,0,0,0,0,0,1
60026400,6357,0,0,0,0,0,1,0
60026500,6760,0,0,0,0,0,1,0
60026600,6760,0,0,0,0,0,1,0
60026700,6760,0,0,0,0,0,0,1
60026800,6412,0,0,0,0,0,1,0
60026900,6760,0,0,0,0,0,1,0
60027100,6760,0,0,0,0,1,1,0
60027200,6760,0,0,0,0,0,1,0
60027300,6760,0,0,0,0,0,0,0
60027400,6203,0,0,0,0,0,0,0
60027500,6203,0,0,0,1,1,0,0
60027600,6602,0,0,0,1,1,0,0
60027700,6602,0,0,0,1,1,0,0
60027800,6602,0,0,0,0,1,0,0
60028000,6770,0,0,0,0,1,0,0
60028200,6700,0,0,0,0,0,1,0
60028300,6700,0,0,0,0,0,1,0
60028400,6700,0,0,0,0,0,1,0
60028500,6700,0,0,0,0,0,0,1
60028700,6700,0,0,0,0,0,1,0
60028800,6700,0,0,0,0,0,0,1
60028900,6700,0,0,0,0,0,1,0
60029000,6700,0,0,0,0,0,1,0
60029100,6700,0,0,0,0,0,0,0
60029101,6700,0,0,0,0,0,0,0
60029200,6700,0,0,0,0,0,1,0
60029400,6126,0,0,0,0,1,0,0
60029500,6126,0,0,0,0,0,1,0
60029600,6126,0,0,0,0,0,1,0
60029700,6203,0,0,0,1,1,0,0
60029800,6217,0,0,0,0,0,1,0
60029900,6357,0,0,0,0,0,0,0
60029901,6357,0,0,0,0,0,0,0
60029902,6357,0,0,0,0,0,0,0
60029903,6357,0,0,0,0,0,0,0
60030000,6357,0,0,0,1,1,0,0
60030100,6357,0,0,0,0,1,0,0
60030300,6833,0,0,0,0,0,1,0
60030400,6833,0,0,0,0,0,1,0
60030500,6833,0,0,0,1,1,1,0
60030600,6833,0,0,0,0,0,1,0
60030700,6203,0,0,0,1,1,0,0
60030800,6203,0,0,0,0,0,1,0
60030900,6833,0,0,0,0,0,1,0
60031000,6833,0,0,0,0,0,1,0
60031200,6833,0,0,0,0,0,1,0
60031500,6833,0,0,0,0,0,1,0
60031600,6833,0,0,0,0,0,1,0
60031700,6357,0,0,0,0,0,1,0
60031800,6357,0,0,0,0,0,1,0
60031900,6357,0,0,0,0,0,1,0
60032000,6357,0,0,0,1,1,0,0
60032100,6357,0,0,0,0,0,0,1
60032200,6357,0,0,0,0,0,0,1
60032300,6833,0,0,0,0,0,1,0
60032400,6833,0,0,0,0,0,1,0
60032700,6833,0,0,0,0,0,1,0
60032900,6833,0,0,0,0,0,1,0
60033000,6833,0,0,0,0,0,1,0
60033100,6833,0,0,0,0,0,1,0
60033200,6749,0,0,0,0,0,1,0
60033300,6749,0,0,0,0,1,0,0
60033400,6749,0,0,0,0,0,0,1
60033500,6749,0,0,0,1,1,0,0
60033600,6749,0,0,0,0,0,1,0
60033800,6749,0,0,0,0,0,1,0
60034100,6749,0,0,0,0,0,1,0
60034200,6749,0,0,0,0,1,0,0
60034300,6749,0,0,1,0,0,0,1
60034500,6322,0,0,0,0,0,1,0
60034600,6322,0,0,0,0,0,1,0
60034700,6322,0,0,0,0,0,1,0
60035000,6833,0,0,0,0,0,1,0
60035200,6833,0,0,0,0,0,1,0
60035300,6833,0,0,0,1,1,0,0
60035500,6833,0,0,0,0,0,1,0
60035600,6833,0,0,0,0,0,1,0
60035700,6833,0,0,0,0,0,1,0
60035800,6833,0,0,0,0,0,1,0
60035900,6833,0,0,0,1,1,0,0
60036000,6833,0,0,0,0,1,0,0
60036100,6833,0,0,0,1,1,0,0
60036200,6833,0,0,0,0,1,0,0
60036300,6875,0,0,0,0,0,0,1
60036400,6875,0,0,0,0,0,1,0
60036500,6875,0,0,0,1,1,1,0
60036600,6875,0,0,0,0,0,1,0
60036700,6875,0,0,0,0,0,1,0
60036900,6875,0,0,0,0,0,1,0
60037000,6875,0,0,0,0,0,1,0
60037100,6875,0,0,0,0,0,1,0
60037200,6875,0,0,0,1,1,0,0
60037300,6217,0,0,0,0,1,0,0
60037400,6217,0,0,0,0,1,0,0
60037500,6217,0,0,0,0,0,1,0
60037600,6217,0,0,0,0,0,1,0
60037700,6217,0,0,0,0,0,1,0
60037800,6217,0,0,0,0,0,1,0
60037900,6875,0,0,0,1,1,0,0
60038000,6875,0,0,0,0,0,1,0
60038300,6875,0,0,0,0,0,1,0
60038400,6357,0,0,0,0,1,0,0
60038500,6875,0,0,0,0,0,1,0
60038600,6875,0,0,0,0,0,1,0
60038700,6875,0,0,0,0,0,1,0
60039100,6875,0,0,0,0,0,0,0
60039200,6833,0,0,0,1,1,0,0
60039300,6833,0,0,0,1,1,0,0
60039400,6833,0,0,0,0,1,0,0
60039500,6833,0,0,0,0,1,0,0
60039600,6833,0,0,0,0,1,0,0
60039700,6833,0,0,0,0,1,0,0
60039800,6833,0,0,0,0,1,0,0
60039900,6217,0,0,0,0,0,1,0
60040100,6217,0,0,0,0,0,1,0
60040200,6217,0,0,0,0,0,1,0
60040300,6217,0,0,0,0,0,1,0
60040400,6217,0,0,0,0,0,1,0
60040500,6217,0,0,0,0,0,1,0
60040600,6217,0,0,0,0,0,1,0
60040800,6217,0,0,0,0,0,1,0
60040900,6217,0,0,0,0,0,1,0
60041000,6217,0,0,0,0,0,1,0
60041100,6217,0,0,0,0,0,1,0
60041200,6217,0,0,0,0,0,1,0
60041300,6217,0,0,0,0,0,1,0
60041400,6217,0,0,0,0,0,1,0
60041700,6217,0,0,0,0,0,1,0
60041800,6217,0,0,0,0,0,1,0
60042200,6371,0,0,0,0,1,0,0
60042300,6371,0,0,0,0,0,1,0
60042400,6371,0,0,0,0,0,1,0
60042500,6371,0,0,0,0,0,0,0
60042600,6371,0,0,0,1,1,0,0
60042700,6371,0,0,0,0,0,1,0
60042800,6371,0,0,0,0,0,1,0
60043000,6515,0,0,0,0,0,1,0
60043100,6515,0,0,0,0,0,0,1
60043200,6515,0,0,0,0,0,1,0
60043300,6515,0,0,0,0,0,1,0
60043400,6515,0,0,0,0,1,1,0
60043500,6515,0,0,0,0,1,0,0
60043600,6515,0,0,0,0,0,1,0
60043700,6515,0,0,0,0,1,0,0
60043900,6547,0,0,0,0,0,1,0
60044200,6547,0,0,0,0,0,1,0
60044300,6547,0,0,0,1,1,0,0
60044400,6238,0,0,0,0,0,1,0
60044500,6238,0,0,0,0,0,0,1
60044600,6238,0,0,0,1,1,0,0
60044700,6238,0,0,0,0,1,0,0
60044800,6882,0,0,0,0,1,0,0
60044900,6778,0,0,0,0,0,1,0
60045100,6778,0,0,0,0,0,1,0
60045200,6371,0,0,0,0,0,0,1
60045300,6063,0,0,0,0,0,1,0
60045400,6063,0,0,0,0,0,1,0
60045500,6063,0,0,0,0,0,1,0
60045600,6063,0,0,0,1,1,0,0
60045700,6063,0,0,0,0,1,1,0
60045800,6063,0,0,0,0,1,0,0
60045900,6063,0,0,0,0,0,1,0
60046000,6568,0,0,0,1,1,0,0
60046100,6568,0,0,0,1,1,0,0
60046200,6568,0,0,0,0,0,1,0
60046300,6568,0,0,0,1,1,0,0
60046400,6568,0,0,0,0,0,0,0
60046401,6568,0,0,0,0,0,0,0
60046500,6568,0,0,0,1,1,0,0
60046600,6568,0,0,0,0,0,1,0
60046700,6568,0,0,0,0,0,0,1
60046800,6568,0,0,0,0,0,0,0
60047000,6410,0,0,0,1,1,0,0
60047100,6410,1,1,0,0,0,0,0
60047300,6410,0,0,0,0,1,1,0
60047400,6410,0,0,0,0,0,0,1
60047500,6410,0,0,0,0,1,1,0
60047700,6410,0,0,0,0,1,0,0
60048000,6410,0,0,0,1,1,0,0
60048200,6063,0,0,0,1,1,0,0
60048300,6410,1,1,0,0,0,0,0
60048500,6568,0,0,0,0,0,1,0
60048600,6560,0,0,0,0,0,1,0
60048800,6560,0,0,0,0,0,1,0
60048900,6560,0,0,0,0,0,1,0
60049000,6826,0,0,0,0,0,0,1
60049100,6826,0,0,0,0,0,1,0
60049200,6826,0,0,0,0,1,0,0
60049400,6826,0,0,0,0,0,1,0
60049500,6826,0,0,0,0,0,1,0
60049700,6063,0,0,0,0,0,0,1
60049800,6063,0,0,0,0,0,0,0
60049900,6791,0,0,0,0,0,1,0
60050000,6568,0,0,1,0,0,0,1
60050100,6568,0,0,0,0,0,1,0
60050200,6568,0,0,0,1,1,0,0
60050300,6568,0,0,0,0,0,1,0
60050400,6410,0,0,0,0,0,0,0
60050500,6410,0,0,0,0,0,1,0
60050600,6410,0,0,0,0,0,1,0
60050700,6410,0,0,0,0,0,0,1
60050800,6410,0,0,0,0,0,1,0
60051000,6063,0,0,0,0,0,1,0
60051100,6441,0,0,0,0,1,0,0
60051200,6441,0,0,0,0,0,0,0
60051300,6441,0,0,0,0,1,0,0
60051400,6357,1,0,0,0,0,0,0
60051500,6357,0,0,0,1,1,0,0
60051800,6357,0,0,0,0,1,0,0
60052100,6357,0,0,0,0,0,1,0
60052200,6462,0,0,0,0,0,1,0
60052300,6441,0,0,0,0,0,1,0
60052400,6568,0,0,0,1,1,0,0
60052500,6568,0,0,0,0,0,1,0
60052600,6568,0,0,0,0,1,0,0
60052700,6568,0,0,0,0,0,0,0
60052800,6568,0,0,0,0,0,0,0
60053000,6568,0,0,0,0,0,1,0
60053100,6568,0,0,0,1,1,0,0
60053200,6568,0,0,0,0,1,0,0
60053300,6568,0,0,0,0,0,1,0
60053400,6568,0,0,0,1,1,0,0
60053500,6462,0,0,0,1,1,0,0
60053600,6462,0,0,0,0,1,0,0
60053700,6568,0,0,0,0,0,0,1
60053800,6882,0,0,0,1,1,0,0
60053900,6568,0,0,0,0,1,0,0
60054000,6568,0,0,0,0,0,1,0
60054100,6568,0,0,0,1,1,0,0
60054200,6568,0,0,0,1,1,0,0
60054300,6568,0,0,0,0,0,0,0
60054400,6568,0,0,0,0,0,0,1
60054500,6408,0,0,0,0,0,0,1
60054600,6568,1,0,0,0,0,0,0
60054700,6410,0,0,0,0,0,1,0
60054800,6408,0,0,0,0,1,0,0
60055000,6408,0,0,0,0,1,0,0
60055100,6882,0,0,0,0,0,1,0
60055300,6568,0,0,0,0,0,1,0
60055500,6882,0,0,0,0,0,1,0
60055600,6882,0,0,0,0,1,0,0
60055900,6161,0,0,0,0,0,1,0
60056000,6161,0,0,0,0,0,1,0
60056100,6161,0,0,0,0,0,1,0
60056200,6161,1,0,0,0,0,0,0
60056800,6105,0,0,0,0,0,1,0
60056900,6154,0,0,0,0,0,1,0
60057000,6154,0,0,0,0,0,1,0
60057200,6154,0,0,0,0,0,1,0
60057300,6154,0,0,0,0,0,1,0
60057400,6154,0,0,1,0,0,0,1
60057500,6854,0,0,0,0,0,0,0
60057600,6154,0,0,0,0,0,0,1
60057700,6154,0,0,0,0,0,1,0
60057800,6154,0,0,0,0,0,1,0
60057900,6154,0,0,0,0,0,1,0
60058000,6154,0,0,0,1,1,0,0
60058100,6154,0,0,0,0,0,1,0
60058200,6770,0,0,0,0,0,0,1
60058300,6515,0,0,0,0,1,0,0
60058400,6770,0,0,0,0,0,1,0
60058500,6770,0,0,0,0,0,1,0
60058600,6770,0,0,0,0,0,1,0
60058700,6760,0,0,0,0,0,0,0
60058701,6760,0,0,0,0,0,0,0
60058900,6427,0,0,0,0,1,0,0
60059100,6315,0,0,0,0,0,1,0
60059400,6412,0,0,0,0,1,0,0
60059500,6049,0,0,0,0,0,1,0
60059600,6049,0,0,0,0,0,1,0
60059700,6049,0,0,0,0,0,1,0
60059800,6049,0,0,0,0,0,1,0
60059900,6049,0,0,0,0,0,1,0
60060100,6049,0,0,0,0,0,1,0
60060200,6049,0,0,0,0,0,1,0
60060400,6049,0,0,0,0,0,1,0
60060500,6049,0,0,0,0,0,1,0
60060600,6049,0,0,0,0,0,1,0
60060700,6049,0,0,0,0,0,1,0
60060800,6049,0,0,0,0,0,1,0
60060900,6049,0,0,0,0,0,1,0
60061000,6049,0,0,0,0,0,1,0
60061100,6049,0,0,0,0,0,1,0
60061200,6049,0,0,0,0,1,0,0
60061300,6049,0,0,0,0,0,1,0
60061400,6049,0,0,0,0,0,0,0
60061500,6049,0,0,0,0,0,1,0
60061700,6049,0,0,0,0,0,1,0
60061800,6049,0,0,0,0,0,1,0
60061900,6049,0,0,0,1,1,0,0
60062000,6049,0,0,0,0,0,1,0
60062200,6196,0,0,0,0,0,1,0
60062400,6196,0,0,0,0,0,0,0
60062500,6196,0,0,0,0,0,0,0
60062700,6196,0,0,0,0,0,1,0
60062800,6196,0,0,0,0,0,1,0
60062900,6196,0,0,0,0,0,1,0
60063000,6196,0,0,0,0,0,1,0
60063500,6392,0,0,0,0,0,1,0
60063700,6392,0,0,0,0,0,1,0
60064000,6392,0,0,0,0,1,0,0
60064300,6655,0,0,0,0,0,1,0
60064400,6655,0,0,0,0,0,1,0
60064500,6655,0,0,0,0,0,1,0
60064600,6655,0,0,0,0,0,1,0
60064700,6655,0,0,0,0,0,1,0
60064800,6655,0,0,0,0,0,1,0
60064900,6655,0,0,0,0,0,1,0
60065000,6655,0,0,0,0,0,1,0
60065100,6655,0,0,0,0,0,1,0
60065200,6655,0,0,0,0,0,0,1
60065500,6655,0,0,0,1,1,0,0
60065600,6655,0,0,0,1,1,0,0
60065700,6655,0,0,0,1,1,0,0
60065800,6655,0,0,0,1,1,0,0
60065900,6505,0,0,0,0,0,0,0
60066100,6505,0,0,0,1,1,0,0
60066200,6505,0,0,0,0,0,1,0
60066300,6505,0,0,0,0,0,1,0
60066400,6505,0,0,0,0,0,1,0
60066500,6505,0,0,0,0,0,1,0
60066600,6505,0,0,0,0,0,1,0
60066700,6505,0,0,0,0,0,1,0
60066800,6505,0,0,0,0,0,1,0
60066900,6505,0,0,0,0,0,1,0
60067000,6505,0,0,0,0,0,1,0
60067200,6505,0,0,0,0,0,1,0
60067300,6655,0,0,0,0,0,1,0
60067400,6655,1,0,0,0,0,0,0
60067500,6609,0,0,0,0,1,0,0
60067600,6854,0,0,0,0,0,1,0
60067800,6854,0,0,0,0,0,1,0
60067900,6854,0,0,0,0,0,1,0
60068000,6385,0,0,0,1,1,0,0
60068300,6476,0,0,0,0,0,1,0
60068500,6476,0,0,0,0,0,1,0
60068700,6476,0,0,0,0,0,1,0
60068800,6476,0,0,0,1,1,0,0
60068900,6476,0,0,0,0,0,0,0
60069000,6476,0,0,0,0,0,1,0
60069100,6476,0,0,0,0,0,0,0
60069200,6476,0,0,0,1,1,0,0
60069300,6476,0,0,0,0,0,1,0
60069400,6791,0,0,0,0,0,0,0
60069500,6791,0,0,0,0,0,1,0
60069600,6791,0,0,0,1,1,0,0
60069700,6791,0,0,0,0,0,1,0
60069800,6791,0,0,0,0,1,0,0
60069900,6791,0,0,0,0,0,1,0
60070000,6791,0,0,0,0,0,1,0
60070200,6791,0,0,0,0,0,1,0
60070300,6791,0,0,0,0,0,1,0
60070400,6791,0,0,0,0,0,1,0
60070500,6791,0,0,0,0,1,0,0
60070700,6791,0,0,0,0,0,0,0
60070800,6791,0,0,0,0,0,1,0
60070900,6791,0,0,0,0,0,1,0
60071000,6791,0,0,0,0,0,1,0
60071200,6134,0,0,0,0,0,1,0
60071400,6441,0,0,0,0,0,1,0
60071500,6441,0,0,0,0,0,1,0
60071600,6826,0,0,0,0,1,0,0
60071700,6441,0,0,0,0,0,1,0
60071800,6441,0,0,0,0,0,0,1
60071900,6441,0,0,0,0,0,1,0
60072000,6441,0,0,0,0,0,0,1
60072100,6441,0,0,0,0,0,0,1
60072200,6441,0,0,0,0,1,1,0
60072300,6441,0,0,0,1,1,0,0
60072400,6441,0,0,0,0,0,0,0
60072500,6441,0,0,0,0,0,1,0
60072600,6441,0,0,0,1,1,0,0
60072700,6441,0,0,0,0,0,0,0
60072800,6441,0,0,0,0,0,1,0
60072900,6441,0,0,0,0,0,0,0
60073000,6441,0,0,0,1,1,0,0
60073100,6441,0,0,0,0,0,1,0
60073200,6441,0,0,0,0,0,0,0
60073300,6441,1,0,0,0,0,0,0
60073400,6441,0,0,0,0,1,0,0
60073500,6441,0,0,0,0,0,0,0
60073501,6441,0,0,0,0,0,0,0
60073600,6084,0,0,0,0,0,0,1
60073700,6084,0,0,0,0,0,0,0
60073800,6084,0,0,0,1,1,0,0
60073900,6084,0,0,0,1,1,0,0
60074000,6084,0,0,0,0,0,1,0
60074100,6112,0,0,1,0,0,0,1
60074200,6112,0,0,0,0,0,0,1
60074300,6274,0,0,0,0,0,0,0
60074400,6441,0,0,0,0,0,1,0
60074500,6441,0,0,0,0,0,0,0
60074700,6826,0,0,0,1,1,0,0
60074800,6826,0,0,0,0,0,1,0
60074900,6826,0,0,0,1,1,0,0
60075000,6826,0,0,0,0,1,0,0
60075100,6826,0,0,0,0,0,1,0
60075200,6826,0,0,0,0,0,1,0
60075300,6826,0,0,0,1,1,0,0
60075400,6560,0,0,0,0,1,0,0
60075500,6826,0,0,0,0,0,1,0
60075600,6826,0,0,0,0,0,1,0
60075700,6826,0,0,0,0,0,1,0
60075800,6826,0,0,0,0,0,1,0
60075900,6441,0,0,0,0,1,0,0
60076200,6735,0,0,0,0,0,1,0
60076300,6735,0,0,0,0,0,1,0
60076400,6735,0,0,0,0,0,1,0
60076500,6735,0,0,0,0,0,1,0
60076600,6231,0,0,0,0,0,0,0
60076700,6231,0,0,0,0,1,0,0
60076800,6231,0,0,0,0,1,0,0
60076900,6231,0,0,0,1,1,0,0
60077000,6231,0,0,0,0,0,1,0
60077100,6231,0,0,0,0,0,1,0
60077200,6231,0,0,0,0,0,1,0
60077300,6231,0,0,0,0,0,1,0
60077400,6231,0,0,0,0,0,1,0
60077500,6231,0,0,0,0,0,1,0
60077600,6231,1,0,0,0,0,0,0
60077700,6231,0,0,0,0,1,0,0
60077800,6231,0,0,0,0,0,0,1
60077900,6231,0,0,0,0,0,0,1
60078000,6231,0,0,0,0,0,1,0
60078100,6231,0,0,0,0,0,1,0
60078200,6231,0,0,0,1,1,0,0
60078300,6224,0,0,0,1,1,0,0
60078400,6028,0,0,0,1,1,0,0
60078500,6105,0,0,0,0,0,0,0
60078501,6105,0,0,0,0,0,0,0
60078600,6105,0,0,0,0,1,0,0
60078700,6105,0,0,0,0,1,0,0
60078800,6105,0,0,0,0,1,0,0
60079100,6532,0,0,0,0,0,0,0
60079200,6119,0,0,0,0,0,1,0
60079300,6119,0,0,0,0,0,1,0
60079400,6343,0,0,0,0,0,1,0
60079500,6343,0,0,0,0,0,1,0
60079600,6343,0,0,0,0,0,1,0
60079700,6343,0,0,0,0,0,1,0
60079800,6105,0,0,0,0,0,1,0
60079900,6028,0,0,0,1,1,0,0
60080100,6791,0,0,0,0,0,1,0
60080200,6791,0,0,0,0,0,1,0
60080300,6791,0,0,0,0,0,1,0
60080400,6791,0,0,0,0,0,1,0
60080600,6791,0,0,0,1,1,0,0
60080700,6791,0,0,0,0,1,0,0
60080800,6791,0,0,0,0,0,1,0
60080900,6791,0,0,0,0,0,1,0
60081100,6791,0,0,0,0,0,0,1
60081200,6791,0,0,0,0,1,0,0
60081300,6791,0,0,0,0,1,0,0
60081400,6638,0,0,0,0,1,0,0
60081500,6638,0,0,0,0,1,0,0
60081600,6077,0,0,0,0,0,1,0
60081700,6077,0,0,0,0,0,1,0
60081800,6077,0,0,0,0,0,1,0
60081900,6623,0,0,0,0,0,1,0
60082100,6763,0,0,0,0,0,0,0
60082101,6763,0,0,0,0,0,0,0
60082103,6763,0,0,0,0,0,0,0
60082104,6763,0,0,0,0,0,0,0
60082200,6763,0,0,0,0,1,0,0
60082300,6028,0,0,0,0,1,0,0
60082400,6028,0,0,0,0,1,0,0
60082500,6028,0,0,0,0,0,1,0
60082600,6763,0,0,0,0,0,1,0
60082800,6028,0,0,0,0,1,0,0
60083100,6028,0,0,0,0,1,0,0
60083300,6028,0,0,0,0,1,0,0
60083500,6028,0,0,0,0,1,0,0
60083600,6770,0,0,0,1,1,0,0
60083700,6770,0,0,0,0,0,0,0
60083800,6770,0,0,0,0,1,0,0
60083900,6770,0,0,0,0,0,1,0
60084000,6408,0,0,0,1,1,0,0
60084100,6749,0,0,0,1,1,0,0
60084300,6749,0,0,0,0,0,0,0
60084302,6749,0,0,0,0,0,0,0
60084303,6749,0,0,0,0,0,0,0
60084400,6749,0,0,0,0,0,1,0
60084600,6749,0,0,0,0,1,0,0
60084700,6686,0,0,0,1,1,0,0
60084800,6686,0,0,0,1,1,0,0
60084900,6763,0,0,0,0,0,0,0
60084901,6763,0,0,0,0,0,0,0
60084902,6763,0,0,0,0,0,0,0
60084903,6763,0,0,0,0,0,0,0
60085000,6763,0,0,0,0,0,1,0
60085100,6665,0,0,0,1,1,0,0
60085200,6175,0,0,0,0,0,0,0
60085400,6105,0,0,0,0,0,1,0
60085500,6105,0,0,0,0,0,1,0
60085600,6105,0,0,0,0,0,1,0
60085700,6105,0,0,0,0,0,1,0
60085800,6105,0,0,0,0,0,1,0
60086000,6763,0,0,0,1,1,0,0
60086100,6763,0,0,0,0,1,0,0
60086300,6588,0,0,0,0,1,0,0
60086400,6588,0,0,0,0,0,1,0
60086600,6588,0,0,0,0,0,1,0
60086700,6588,0,0,0,0,0,1,0
60087000,6588,0,0,0,0,0,1,0
60087400,6763,0,0,0,0,0,1,0
60087500,6763,0,0,0,0,0,0,1
60087501,6763,0,0,0,0,0,0,1
60087600,6763,0,0,0,0,0,1,0
60087700,6028,0,0,0,0,0,1,0
60087800,6028,0,0,0,0,0,1,0
60088000,6763,0,0,0,0,1,0,0
60088100,6763,0,0,0,0,1,0,0
60088200,6763,0,0,0,1,1,0,0
60088300,6077,0,0,0,0,0,1,0
60088500,6077,0,0,0,0,0,1,0
60088600,6077,0,0,0,0,0,1,0
60088700,6077,0,0,0,0,0,1,0
60088800,6077,0,0,0,0,0,1,0
60089000,6077,0,0,0,0,0,1,0
60089100,6077,0,0,0,0,0,1,0
60089200,6077,0,0,0,0,0,1,0
60089400,6077,0,0,0,0,0,1,0
60089500,6077,0,0,0,0,0,1,0
60089600,6077,0,0,0,0,1,0,0
60089700,6028,0,0,0,0,0,1,0
60089800,6028,0,0,0,0,1,0,0
60090100,6028,0,0,0,0,0,1,0
60090300,6861,0,0,0,0,1,0,0
60090400,6861,0,0,0,0,0,1,0
60090500,6861,0,0,0,0,1,0,0
60090700,6861,0,0,0,0,0,1,0
60090800,6861,0,0,0,1,1,0,0
60090900,6861,0,0,0,0,1,0,0
60091000,6490,0,0,0,0,0,1,0
60091100,6490,0,0,0,0,0,1,0
60091200,6490,0,0,0,0,1,0,0
60091300,6490,0,0,0,0,0,1,0
60091400,6490,0,0,0,0,0,0,0
60091600,6490,0,0,0,0,1,0,0
60091700,6490,0,0,0,0,0,0,1
60091800,6490,0,0,0,0,0,1,0
60091900,6035,0,0,0,0,1,0,0
60092200,6035,0,0,0,0,0,0,0
60092400,6035,0,0,0,0,0,1,0
60092600,6035,0,0,0,0,0,0,0
60092601,6035,0,0,0,0,0,0,0
60092700,6035,0,0,0,0,1,0,0
60092800,6014,0,0,0,1,1,0,0
60092900,6014,0,0,0,1,1,0,0
60093000,6014,0,0,0,1,1,0,0
60093200,6693,0,0,0,0,0,1,0
60093300,6693,0,0,0,0,0,1,0
60093400,6693,0,0,0,0,0,1,0
60093500,6693,0,0,0,0,0,1,0
60093700,6351,0,0,0,0,0,1,0
60093800,6351,0,0,0,0,0,1,0
60093900,6351,0,0,0,0,0,1,0
60094000,6351,0,0,0,0,0,1,0
60094100,6351,0,0,0,0,0,1,0
60094200,6351,0,0,0,0,0,1,0
60094300,6351,0,0,0,0,0,1,0
60094600,6351,0,0,0,0,0,1,0
60094700,6351,0,0,0,0,0,1,0
60094800,6351,0,0,0,0,0,1,0
60094900,6351,0,0,0,0,0,1,0
60095000,6574,0,0,0,0,0,1,0
60095100,6574,0,0,0,0,0,1,0
60095200,6574,0,0,0,0,0,1,0
60095300,6658,0,0,0,0,1,0,0
60095600,6658,0,0,0,0,1,0,0
60095900,6658,0,0,0,0,1,0,0
60096100,6658,0,0,0,0,1,0,0
60096200,6658,0,0,0,0,1,0,0
60096300,6658,0,0,0,0,1,0,0
60096400,6658,0,0,0,1,1,0,0
60096500,6658,0,0,0,0,0,1,0
60096600,6658,0,0,0,0,0,1,0
60096800,6658,0,0,0,0,0,1,0
60097000,6427,0,0,0,0,1,1,0
60097100,6679,0,0,0,0,0,1,0
60097200,6210,0,0,0,0,0,1,0
60097400,6210,0,0,0,0,0,1,0
60097800,6665,0,0,0,0,0,1,0
60097900,6665,0,0,0,0,0,1,0
60098100,6427,0,0,0,0,1,1,0
60098200,6392,0,0,0,0,0,1,0
60098300,6392,0,0,0,0,0,1,0
60098400,6392,0,0,0,0,0,1,0
60098500,6392,0,0,0,0,1,0,0
60098600,6392,0,0,0,0,0,1,0
60098700,6392,0,0,0,0,1,0,0
60098800,6392,0,0,0,0,0,1,0
60099000,6392,0,0,0,1,1,0,0
60099100,6315,0,0,0,0,0,0,0
60099101,6315,0,0,0,0,0,0,0
60099102,6315,0,0,0,0,0,0,0
60099200,6638,0,0,0,0,1,0,0
60099300,6638,0,0,0,0,0,1,0
60099400,6638,0,0,0,0,0,1,0
60099600,6638,0,0,0,0,0,0,1
60099700,6638,0,0,0,0,1,0,0
60099800,6638,0,0,0,0,0,1,0
60100000,6028,0,0,0,0,1,0,0
60100100,6028,0,0,0,0,1,0,0
60100200,6028,0,0,0,0,0,1,0
60100400,6028,0,0,0,0,0,0,1
60100500,6028,0,0,0,0,0,1,0
60100600,6028,0,0,0,0,0,1,0
60101000,6651,0,0,0,0,0,0,0
60101100,6651,0,0,0,1,1,0,0
60101400,6651,0,0,0,0,0,1,0
60101600,6651,0,0,0,0,0,1,0
60101700,6434,0,0,0,0,1,0,0
60101800,6434,0,0,0,0,0,0,1
60101900,6434,0,0,0,0,0,1,0
60102000,6434,0,0,0,0,0,0,0
60102100,6434,0,0,0,0,0,1,0
60102200,6749,0,0,0,0,0,0,0
60102201,6749,0,0,0,0,0,0,0
60102202,6749,0,0,0,0,0,0,0
60102300,6595,0,0,0,0,0,1,0
60102400,6595,0,0,0,0,0,1,0
60102500,6595,0,0,0,0,0,1,0
60102700,6595,0,0,0,0,0,1,0
60102800,6595,0,0,0,0,0,1,0
60102900,6840,0,0,0,0,1,0,0
60103000,6840,0,0,0,0,0,0,0
60103100,6840,0,0,0,0,1,0,0
60103200,6840,0,0,0,0,1,1,0
60103300,6840,0,0,0,0,0,1,0
60103400,6665,0,0,0,0,0,0,1
60103500,6665,0,0,0,0,0,1,0
60103600,6798,0,0,0,0,0,1,0
60103700,6798,0,0,0,0,0,1,0
60103900,6861,0,0,0,1,1,0,0
60104000,6861,0,0,0,0,1,0,0
60104200,6270,1,0,0,0,0,0,0
60104300,6270,0,0,0,0,0,1,0
60104400,6007,0,0,0,1,1,0,0
60104500,6007,0,0,0,0,0,1,0
60104600,6007,0,0,0,1,1,0,0
60104700,6270,0,0,0,0,1,0,0
60104800,6270,0,0,0,0,0,1,0
60104900,6490,0,0,0,0,1,0,0
60105000,6490,0,0,0,0,1,1,0
60105100,6490,0,0,0,0,0,1,0
60105200,6490,0,0,0,1,1,0,0
60105300,6861,0,0,0,0,0,1,0
60105400,6861,0,0,0,0,1,0,0
60105800,6581,0,0,0,0,0,1,0
60105900,6490,0,0,0,0,0,1,0
60106000,6490,0,0,0,0,1,0,0
60106100,6490,0,0,0,0,0,0,1
60106200,6490,0,0,0,1,1,0,0
60106300,6490,0,0,0,0,0,0,1
